query_id,doc_id,rank,score,text
1063750,7952964,12,99.73285,"(Answer #69). The United States entered World War 1 when they had a note given to them from the British that was from Germany. It was a note to Mexico, called the Zimmerman Note. Germany promised Mexico the land that America took from them earlier (like Texas and Arizona) if they helped Germany win the war.he United States entered World War I because of a boat and a note. The boat was the Lusitania, which was sunk by German U-boats. This angered the Americans, but that was not what led them into the war."
1063750,7778354,13,99.558754,"(Answer #69). The United States entered World War 1 when they had a note given to them from the British that was from Germany. It was a note to Mexico, called the Zimmerman Note. Germany promised Mexico the land that America took from them earlier (like Texas and Arizona) if they helped Germany win the war.he United States entered the war because of the Germans' decision to resume the policy of unrestricted submarine warfare, and the so-called Zimmerman telegram, intercepted by the British, in which Germany floated the idea of an alliance with Mexico."
1063750,5061524,14,99.54881,"World War I. Causes of WW1. 1  Germany quickly attacked France, hoping to conquer France in the west before they had to fight the Russian army in the east. 2  Throughout the late 1800s and early 1900s the major powers in Europe had been building up their armies and navies in an arms race."
1063750,7952967,15,99.47116,"The United States entered World War I because of a boat and a note. The boat was the Lusitania, which was sunk by German U-boats. This angered the Americans, but that was not what led them into the war.he United States entered World War I because of a boat and a note. The boat was the Lusitania, which was sunk by German U-boats. This angered the Americans, but that was not what led them into the war."
1063750,4788295,16,99.275734,"Best Answer: You need to check your time line-USA entered WW1 in April 1917,some months before the Bolshevik Revolution in Russia that took them out of WW1.USA and Russia were both participants in WW1 for several months in 1917.The situation in Russia had nothing to do with US entry into WW1.f Russia hasn't pulled out of ww1, we(America) wouldn't had entered a war that didnt even touch our soil and possibly hundreds of thousands of Americans wouldn't had lost their lives. The allies needed the manpower but Russia couldn't wait for another year to start their revolution. Add your answer."
1063750,8183810,17,99.10012,"The United States enter the War - The First World War - 1917. What year did the United States join World War I On April 6, 1917, the U.S. joined its allies--Britain, France, and Russia--to... When did the United States join WWI? Germany's resumption of submarine warfare in the spring of 1917 was the final... What was the year the United States joined World War One? The U.S. entered World War one on April 6th 1917. What made the United States join the WWll? The United States got involved in WW2 because the United States got attacked in... See All Questions"
1063750,8821735,18,99.03691,"The United States entered World War I for numerous reasons. A German victory would have upset the established balance of power.Should England and her fleet fall into the hands of Germany, the United States would have been in extreme peril to further German expansion.he United States entered World War I for numerous reasons. A German victory would have upset the established balance of power."
1063750,3169508,19,98.92398,"Answers. Best Answer: At the start of WW1 in August 1914, the British army was referred to as the British Expeditionary Force and was a volunteer army. This situation continued for over a year, until she losses at the Front forced the Westminster government to introduce conscription.nswers. Best Answer: At the start of WW1 in August 1914, the British army was referred to as the British Expeditionary Force and was a volunteer army. This situation continued for over a year, until she losses at the Front forced the Westminster government to introduce conscription."
1063750,4834974,20,98.90123,"(Answer #69). The United States entered World War 1 when they had a note given to them from the British that was from Germany. It was a note to Mexico, called the Zimmerman Note. Germany promised Mexico the land that America took from them earlier (like Texas and Arizona) if they helped Germany win the war.he United States declared war on Germany for many reasons. One of them was the sinking on neutral ships and the lusitania which killed about 148 Americans. This was not the immediate cause, another is propaganda which persuaded public opinion."
1063750,4337528,21,98.86928,"The United States entered World War I because of a boat and a note. The boat was the Lusitania, which was sunk by German U-boats. This angered the Americans, but that was not what led them into the war."
1063750,6127385,22,98.86005,"United States in WWI. Although World War I began in 1914, the United States did not join the war until 1917. The impact of the United States joining the war was significant. The additional firepower, resources, and soldiers of the U.S. helped to tip the balance of the war in favor of the Allies. Remaining Neutral."
1063750,1922590,23,98.85518,"United States in WWI. Although World War I began in 1914, the United States did not join the war until 1917. The impact of the United States joining the war was significant. The additional firepower, resources, and soldiers of the U.S. helped to tip the balance of the war in favor of the Allies. Remaining Neutral"
